ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_Customer_new,Age,Children,Top_Spent,Total_Spent,Total_Purchases,Preferred_Channel,Total_Visits,Visit_Purchase_Ratio,Cluster,Visit_Purchase_Ratio_log,Visit_Purchase_Ratio_capped,Visit_Purchase_Ratio_Capped
1991,1967,2,5,44931.0,0,1,367,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,3,11,0,2014-01-18,58,1,MntWines,96,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
6931,1967,2,2,76982.0,0,0,307,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,2014-02-15,58,0,MntWines,1062,15,NumWebPurchases,4,0.2666664888890074,2,0.2363886377134369,0.2666664888890074,0.2666664888890074
11096,1952,0,5,57247.0,0,1,166,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,2013-08-08,73,1,MntWines,232,10,NumStorePurchases,2,0.1999998000002,1,0.18232139012744075,0.1999998000002,0.1999998000002
304,1981,3,4,22944.0,1,0,498,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,2013-12-23,44,1,MntGoldProds,76,6,NumWebPurchases,7,1.1666647222254631,0,0.7731889907986774,1.1666647222254631,1.1666647222254631
3665,1977,0,5,25315.0,1,0,150,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013-11-07,48,1,MntGoldProds,54,6,NumWebPurchases,8,1.333331111114815,0,0.8472969080073851,1.333331111114815,1.333331111114815
10591,1969,2,6,43638.0,0,1,122,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,2012-08-06,56,1,MntMeatProducts,201,9,NumWebPurchases,7,0.7777769135812072,0,0.5753636587928728,0.7777769135812072,0.7777769135812072
5036,1984,4,4,42710.0,1,0,606,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,2012-11-28,41,1,MntWines,406,12,NumCatalogPurchases,6,0.49999958333368055,0,0.4054648303305795,0.49999958333368055,0.49999958333368055
5547,1982,4,3,84169.0,0,0,145,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,2013-08-07,43,0,MntWines,1919,19,NumWebPurchases,3,0.15789465373965592,2,0.14660340242157566,0.15789465373965592,0.15789465373965592
7822,1976,2,5,54058.0,0,1,75,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,3,11,0,2013-06-04,49,1,MntMeatProducts,662,18,NumStorePurchases,3,0.16666657407412552,0,0.1541506004622199,0.16666657407412552,0.16666657407412552
8541,1990,0,3,24683.0,1,0,157,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2014-03-08,35,1,MntMeatProducts,41,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
10955,1964,2,6,85620.0,0,0,133,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,2014-01-07,61,0,MntMeatProducts,1600,13,NumCatalogPurchases,1,0.07692301775152481,2,0.0741079172087077,0.07692301775152481,0.07692301775152481
4368,1980,2,3,47850.0,1,0,65,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,2013-12-03,45,1,MntMeatProducts,134,7,NumStorePurchases,6,0.8571416326548106,0,0.6190385490662886,0.8571416326548106,0.8571416326548106
9671,1968,2,3,19514.0,1,1,544,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1,2014-01-26,57,2,MntGoldProds,69,6,NumWebPurchases,8,1.333331111114815,0,0.8472969080073851,1.333331111114815,1.333331111114815
2256,1973,3,3,27159.0,1,1,613,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2014-03-29,52,2,MntWines,21,4,NumStorePurchases,6,1.499996250009375,0,0.9162892318767801,1.499996250009375,1.499996250009375
4279,1963,0,4,39548.0,1,1,653,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,2014-03-31,62,2,MntGoldProds,54,5,NumStorePurchases,3,0.5999988000024,1,0.47000287924695433,0.5999988000024,0.5999988000024
5371,1989,2,4,21474.0,1,0,159,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1,2014-04-08,36,1,MntGoldProds,91,6,NumWebPurchases,7,1.1666647222254631,0,0.7731889907986774,1.1666647222254631,1.1666647222254631
9240,1971,4,4,60504.0,0,1,135,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0,2014-02-07,54,1,MntWines,526,16,NumStorePurchases,6,0.3749997656251465,0,0.31845356066408115,0.3749997656251465,0.3749997656251465
9460,1963,2,3,22419.0,0,0,372,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,2013-04-18,62,0,MntMeatProducts,162,7,NumWebPurchases,8,1.142855510206414,0,0.762139290142933,1.142855510206414,1.142855510206414
9504,1949,3,3,81698.0,0,0,129,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,2013-11-06,76,0,MntMeatProducts,1008,24,NumStorePurchases,1,0.04166664930556279,1,0.040821977853595266,0.04166664930556279,0.04166664930556279
8692,1952,2,5,43462.0,1,1,255,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,3,11,0,2012-09-12,73,2,MntMeatProducts,240,10,NumStorePurchases,8,0.7999992000008,1,0.5877862204580203,0.7999992000008,0.7999992000008
448,1978,4,4,54880.0,1,0,4,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0,2013-03-01,47,1,MntWines,795,19,NumStorePurchases,5,0.2631577562327599,0,0.23361474153243406,0.2631577562327599,0.2631577562327599
8314,1982,2,3,79908.0,0,0,93,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,2013-04-05,43,0,MntMeatProducts,1772,18,NumStorePurchases,2,0.11111104938275035,2,0.10536046010230007,0.11111104938275035,0.11111104938275035
8420,1970,0,3,15315.0,0,0,59,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2013-08-03,55,0,MntGoldProds,64,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
3174,1959,2,5,87771.0,0,1,461,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,2013-05-22,66,1,MntWines,1957,19,NumCatalogPurchases,6,0.31578930747931183,2,0.2744367193860293,0.31578930747931183,0.31578930747931183
7685,1978,2,3,33039.0,1,0,189,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2013-09-09,47,1,MntWines,78,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
3179,1980,2,4,81741.0,0,0,333,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,2013-06-16,45,0,MntMeatProducts,1572,19,NumStorePurchases,2,0.10526310249310396,2,0.10008340843169439,0.10526310249310396,0.10526310249310396
9780,1971,3,5,71499.0,0,1,530,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,2013-06-25,54,1,MntWines,795,24,NumStorePurchases,4,0.16666659722225116,2,0.15415062030347182,0.16666659722225116,0.16666659722225116
10681,1970,0,3,62466.0,0,1,305,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,2014-01-15,55,1,MntMeatProducts,889,21,NumStorePurchases,4,0.19047609977328583,2,0.17435331095433496,0.19047609977328583,0.19047609977328583
10232,1963,4,2,48799.0,0,1,106,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,2013-11-05,62,1,MntWines,331,12,NumStorePurchases,3,0.24999979166684028,1,0.22314338464766809,0.24999979166684028,0.24999979166684028
4184,1950,4,5,52157.0,0,1,142,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,2014-06-07,75,1,MntWines,265,10,NumStorePurchases,4,0.3999996000004,1,0.33647195090717213,0.3999996000004,0.3999996000004
9120,1962,2,4,66565.0,0,1,107,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,2012-12-05,63,1,MntWines,1065,15,NumStorePurchases,8,0.5333329777780148,2,0.42744378294300933,0.5333329777780148,0.5333329777780148
891,1951,3,5,29298.0,1,1,147,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,2013-09-07,74,2,MntWines,11,3,NumStorePurchases,5,1.6666611111296294,1,0.9808271696831672,1.6666611111296294,1.6666611111296294
10381,1979,2,4,47691.0,0,1,98,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2013-07-05,46,1,MntWines,21,3,NumStorePurchases,6,1.9999933333555555,0,1.0986100664508256,1.9999933333555555,1.9999933333555555
3525,1970,2,5,38200.0,1,1,151,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012-12-07,55,2,MntWines,17,3,NumStorePurchases,7,2.333325555581481,0,1.2039704709976582,2.333325555581481,2.333325555581481
6818,1974,2,3,44989.0,0,1,255,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,2012-09-12,51,1,MntMeatProducts,369,11,NumWebPurchases,6,0.5454540495872277,0,0.4353177504024708,0.5454540495872277,0.5454540495872277
3526,1968,4,3,38443.0,1,1,566,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2014-01-27,57,2,MntWines,38,4,NumStorePurchases,7,1.7499956250109376,0,1.0115993207721008,1.7499956250109376,1.7499956250109376
8181,1978,0,4,38593.0,1,0,277,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,2013-09-13,47,1,MntWines,177,8,NumWebPurchases,8,0.9999987500015626,0,0.6931465555605313,0.9999987500015626,0.9999987500015626
1029,1970,4,5,64413.0,0,1,13,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,2013-08-01,55,1,MntWines,279,11,NumWebPurchases,5,0.45454504132268975,0,0.37469316535071956,0.45454504132268975,0.45454504132268975
7369,1981,3,3,36959.0,1,0,40,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013-10-02,44,1,MntWines,62,5,NumStorePurchases,8,1.5999968000064002,0,0.9555102142599099,1.5999968000064002,1.5999968000064002
2574,1977,4,3,61996.0,0,1,650,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,2013-01-31,48,1,MntWines,1230,18,NumStorePurchases,5,0.27777762345687584,2,0.24512233726009794,0.27777762345687584,0.27777762345687584
8159,1968,2,3,51287.0,1,1,7,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,2014-04-01,57,2,MntWines,182,8,NumWebPurchases,7,0.8749989062513672,0,0.6286080760895999,0.8749989062513672,0.8749989062513672
1160,1970,2,3,13260.0,1,1,490,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,2013-08-23,55,2,MntMeatProducts,49,6,NumWebPurchases,8,1.333331111114815,0,0.8472969080073851,1.333331111114815,1.333331111114815
10242,1966,4,5,47472.0,1,1,338,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2013-09-16,59,2,MntWines,75,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
5253,1956,3,5,54603.0,1,1,185,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,2013-07-09,69,2,MntWines,227,10,NumWebPurchases,7,0.6999993000007,1,0.5306278392977914,0.6999993000007,0.6999993000007
5966,1974,4,3,45207.0,1,1,214,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,2012-11-10,51,2,MntWines,215,10,NumStorePurchases,6,0.5999994000006,0,0.4700032542460403,0.5999994000006,0.5999994000006
5314,1951,2,5,40689.0,0,1,370,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,2013-03-18,74,1,MntWines,444,13,NumWebPurchases,8,0.6153841420121985,1,0.4795727872217757,0.6153841420121985,0.6153841420121985
5081,1967,0,5,47821.0,1,1,427,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-10-20,58,2,MntMeatProducts,47,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
5123,1951,3,3,27450.0,0,0,309,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,2013-04-15,74,0,MntGoldProds,143,6,NumStorePurchases,7,1.1666647222254631,1,0.7731889907986774,1.1666647222254631,1.1666647222254631
5756,1983,2,5,39453.0,1,0,52,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-04-03,42,1,MntWines,55,5,NumStorePurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
8036,1971,0,5,26850.0,1,1,373,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,2014-04-18,54,2,MntWines,63,7,NumStorePurchases,4,0.571427755103207,0,0.4519846042631449,0.571427755103207,0.571427755103207
9058,1955,2,6,79800.0,0,0,491,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,2012-09-23,70,0,MntWines,1867,21,NumCatalogPurchases,3,0.14285707482996438,2,0.13353133310073967,0.14285707482996438,0.14285707482996438
5057,1961,3,3,61794.0,0,1,297,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,2013-09-14,64,1,MntWines,611,18,NumStorePurchases,2,0.11111104938275035,1,0.10536046010230007,0.11111104938275035,0.11111104938275035
254,1955,2,5,53863.0,0,1,353,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,2014-05-17,70,1,MntWines,473,15,NumWebPurchases,7,0.46666635555576297,1,0.3829920401350126,0.46666635555576297,0.46666635555576297
4179,1959,2,5,24221.0,0,0,423,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,2013-08-20,66,0,MntGoldProds,55,5,NumStorePurchases,4,0.7999984000032001,1,0.5877857760146129,0.7999984000032001,0.7999984000032001
3710,1984,4,4,39684.0,1,0,257,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,2012-10-12,41,1,MntMeatProducts,81,5,NumWebPurchases,7,1.3999972000056,0,0.875467570688886,1.3999972000056,1.3999972000056
7627,1975,3,3,92163.0,0,0,261,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,2012-12-12,50,0,MntWines,2086,21,NumCatalogPurchases,2,0.09523804988664292,2,0.09097173679787807,0.09523804988664292,0.09523804988664292
4501,1965,3,4,69882.0,0,0,215,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,2013-11-10,60,0,MntMeatProducts,1478,19,NumStorePurchases,1,0.05263155124655198,2,0.05129326807177457,0.05263155124655198,0.05263155124655198
6424,1977,2,5,33178.0,1,0,630,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2014-01-30,48,1,MntGoldProds,49,4,NumStorePurchases,4,0.9999975000062501,0,0.6931459305622891,0.9999975000062501,0.9999975000062501
3075,1972,4,3,59973.0,0,0,234,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,2013-09-11,53,0,MntMeatProducts,382,14,NumStorePurchases,1,0.0714285204081997,0,0.0689928238679367,0.0714285204081997,0.0714285204081997
4992,1975,3,5,17459.0,1,0,405,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,2013-09-19,50,1,MntGoldProds,69,6,NumWebPurchases,7,1.1666647222254631,0,0.7731889907986774,1.1666647222254631,1.1666647222254631
5252,1969,2,2,23910.0,1,0,559,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2012-10-26,56,1,MntMeatProducts,67,5,NumStorePurchases,7,1.3999972000056,0,0.875467570688886,1.3999972000056,1.3999972000056
7444,1969,3,3,42169.0,1,1,407,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-10-19,56,2,MntWines,30,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
6919,1978,0,3,26224.0,1,0,75,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2013-06-04,47,1,MntMeatProducts,63,6,NumStorePurchases,6,0.9999983333361112,0,0.6931463472276537,0.9999983333361112,0.9999983333361112
3537,1981,2,5,31089.0,1,0,357,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,2012-08-17,44,1,MntWines,79,7,NumStorePurchases,8,1.142855510206414,0,0.762139290142933,1.142855510206414,1.142855510206414
10277,1961,2,4,30081.0,0,1,434,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-02-21,64,1,MntWines,42,4,NumStorePurchases,7,1.7499956250109376,1,1.0115993207721008,1.7499956250109376,1.7499956250109376
2453,1960,2,5,62807.0,0,1,658,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,2012-08-31,65,1,MntWines,819,20,NumStorePurchases,5,0.24999987500006252,1,0.22314345131425478,0.24999987500006252,0.24999987500006252
7972,1955,2,4,72906.0,0,0,360,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,2013-09-17,70,0,MntMeatProducts,1151,16,NumStorePurchases,1,0.06249996093752441,1,0.06062458505175126,0.06249996093752441,0.06249996093752441
895,1948,4,3,61467.0,0,2,194,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,2012-12-09,77,2,MntWines,594,17,NumStorePurchases,5,0.29411747404854466,1,0.25782897561232987,0.29411747404854466,0.29411747404854466
1177,1966,3,5,49618.0,1,1,543,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2013-01-26,59,2,MntWines,129,7,NumWebPurchases,7,0.9999985714306123,0,0.6931464662749963,0.9999985714306123,0.9999985714306123
7141,1986,3,4,21888.0,1,0,628,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,2012-12-29,39,1,MntWines,213,8,NumWebPurchases,10,1.2499984375019533,0,0.8109295217725113,1.2499984375019533,1.2499984375019533
7232,1973,2,6,42429.0,0,1,221,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,2014-02-11,52,1,MntWines,67,5,NumStorePurchases,5,0.9999980000040001,0,0.6931461805614454,0.9999980000040001,0.9999980000040001
8477,1956,2,2,26150.0,2,1,222,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-03-11,69,3,MntMeatProducts,28,4,NumStorePurchases,7,1.7499956250109376,1,1.0115993207721008,1.7499956250109376,1.7499956250109376
2457,1975,1,3,30801.0,0,1,559,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2012-10-26,50,1,MntFishProducts,45,4,NumStorePurchases,7,1.7499956250109376,0,1.0115993207721008,1.7499956250109376,1.7499956250109376
988,1965,2,3,81168.0,0,0,141,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,2014-05-07,60,0,MntMeatProducts,1193,17,NumStorePurchases,3,0.1764704844291268,2,0.1625188412625288,0.1764704844291268,0.1764704844291268
7930,1969,3,4,26877.0,0,0,403,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,2013-08-19,56,0,MntWines,268,10,NumStorePurchases,6,0.5999994000006,0,0.4700032542460403,0.5999994000006,0.5999994000006
4587,1944,3,6,45006.0,0,0,378,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,2013-07-18,81,0,MntWines,266,11,NumStorePurchases,3,0.2727270247936138,1,0.24116186201185139,0.2727270247936138,0.2727270247936138
6682,1973,1,3,18978.0,1,0,238,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2012-12-11,52,1,MntGoldProds,37,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
6222,1967,2,3,22574.0,2,1,605,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-10-28,58,3,MntWines,37,5,NumStorePurchases,7,1.3999972000056,0,0.875467570688886,1.3999972000056,1.3999972000056
10299,1969,4,4,48240.0,0,0,192,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,2012-11-09,56,0,MntWines,882,22,NumStorePurchases,5,0.2272726239669891,1,0.20479432847096377,0.2272726239669891,0.2272726239669891
3083,1974,2,3,45837.0,1,1,554,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,2013-07-26,51,2,MntWines,373,13,NumWebPurchases,7,0.5384611242606736,0,0.43078264686185586,0.5384611242606736,0.5384611242606736
8953,1965,3,4,35791.0,2,1,117,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-05-06,60,3,MntWines,35,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
1503,1976,4,5,162397.0,1,1,55,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,2013-06-03,49,2,MntWines,107,1,NumStorePurchases,1,0.9999900000999989,2,0.693142180597445,0.9999900000999989,0.9999900000999989
8650,1978,2,6,54162.0,1,1,370,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2013-03-18,47,2,MntMeatProducts,42,4,NumStorePurchases,4,0.9999975000062501,0,0.6931459305622891,0.9999975000062501,0.9999975000062501
10862,1960,3,3,30522.0,0,1,357,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,2012-08-17,65,1,MntWines,326,12,NumStorePurchases,2,0.16666652777789354,1,0.15415056077973138,0.16666652777789354,0.16666652777789354
2782,1961,4,3,54456.0,0,1,230,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,2013-07-11,64,1,MntWines,404,14,NumStorePurchases,6,0.42857112244919826,1,0.35667472965314817,0.42857112244919826,0.42857112244919826
6941,1971,2,4,31632.0,0,0,293,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,2013-07-14,54,0,MntGoldProds,95,5,NumWebPurchases,7,1.3999972000056,0,0.875467570688886,1.3999972000056,1.3999972000056
10972,1949,2,6,72298.0,0,0,201,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,2014-03-10,76,0,MntWines,939,13,NumStorePurchases,1,0.07692301775152481,1,0.0741079172087077,0.07692301775152481,0.07692301775152481
10708,1978,0,4,36975.0,1,0,609,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-12-28,47,1,MntMeatProducts,33,4,NumStorePurchases,7,1.7499956250109376,0,1.0115993207721008,1.7499956250109376,1.7499956250109376
6583,1955,0,3,72635.0,0,0,55,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,2013-06-03,70,0,MntWines,981,20,NumCatalogPurchases,3,0.1499999250000375,1,0.13976187715779786,0.1499999250000375,0.1499999250000375
3641,1976,2,3,13624.0,1,0,412,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2013-01-20,49,1,MntMeatProducts,36,5,NumStorePurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
10156,1975,2,4,84196.0,0,1,55,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,2013-06-03,50,1,MntMeatProducts,1237,19,NumWebPurchases,3,0.15789465373965592,2,0.14660340242157566,0.15789465373965592,0.15789465373965592
4299,1960,2,5,70971.0,0,1,445,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,2012-09-21,65,1,MntWines,1825,27,NumWebPurchases,7,0.25925916323734693,2,0.23052358235913434,0.25925916323734693,0.25925916323734693
3469,1977,4,2,34487.0,1,1,124,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2012-09-06,48,2,MntMeatProducts,103,6,NumWebPurchases,9,1.4999975000041668,0,0.9162897318753218,1.4999975000041668,1.4999975000041668
5063,1977,2,4,28769.0,1,0,387,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,2012-12-18,48,1,MntMeatProducts,191,9,NumWebPurchases,9,0.9999988888901234,0,0.6931466250048527,0.9999988888901234,0.9999988888901234
10727,1970,4,3,69084.0,1,0,409,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,2013-11-19,55,1,MntWines,1586,23,NumStorePurchases,8,0.34782593572785403,2,0.2984928763540755,0.34782593572785403,0.34782593572785403
9624,1958,4,5,65488.0,0,0,273,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,2014-06-13,67,0,MntWines,963,13,NumStorePurchases,1,0.07692301775152481,1,0.0741079172087077,0.07692301775152481,0.07692301775152481
5156,1970,0,3,62466.0,0,1,305,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,2014-01-15,55,1,MntMeatProducts,889,21,NumStorePurchases,4,0.19047609977328583,2,0.17435331095433496,0.19047609977328583,0.19047609977328583
4376,1960,0,4,32218.0,0,0,307,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,2014-02-15,65,0,MntGoldProds,93,6,NumStorePurchases,7,1.1666647222254631,1,0.7731889907986774,1.1666647222254631,1.1666647222254631
8923,1973,2,4,83917.0,0,0,372,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,2013-04-18,52,0,MntMeatProducts,1587,20,NumCatalogPurchases,3,0.1499999250000375,2,0.13976187715779786,0.1499999250000375,0.1499999250000375
8461,1962,2,2,46102.0,2,1,201,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014-03-10,63,3,MntWines,16,3,NumStorePurchases,7,2.333325555581481,1,1.2039704709976582,2.333325555581481,2.333325555581481
6945,1952,2,4,84574.0,0,0,75,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,2013-06-04,73,0,MntMeatProducts,1375,31,NumCatalogPurchases,5,0.16129027055152564,2,0.14953168916810983,0.16129027055152564,0.16129027055152564
944,1962,2,3,56181.0,0,1,153,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,2013-01-08,63,1,MntWines,393,13,NumStorePurchases,4,0.30769207100609924,1,0.2682638055993271,0.30769207100609924,0.30769207100609924
